user_id,variant,city,age_group,acquisition,app_open,kyc_started,kyc_completed,first_transaction,repeat_use,kyc_drop_reason
c004552,control,Mumbai,41+,referral,1,1,0,0,0,session_timeout
c004553,control,Mumbai,18-24,paid_social,1,0,0,0,0,
c004554,control,Hyderabad,25-30,organic,1,0,0,0,0,
c004555,control,Kolkata,25-30,paid_social,1,1,1,1,1,
c004556,control,Delhi,18-24,referral,1,1,1,1,1,
c004557,control,Hyderabad,18-24,paid_social,1,1,0,0,0,user_abandoned
c004558,control,Mumbai,18-24,paid_social,1,1,1,1,0,
c004559,control,Pune,41+,organic,1,1,1,1,0,
c004560,control,Chennai,25-30,organic,1,1,0,0,0,doc_upload_failed
c004561,control,Mumbai,31-40,paid_social,1,0,0,0,0,
c004562,control,Mumbai,25-30,referral,1,0,0,0,0,
c004563,control,Chennai,31-40,organic,1,0,0,0,0,
c004564,control,Delhi,18-24,organic,1,1,1,0,0,
c004565,control,Chennai,18-24,paid_social,1,1,1,1,0,
c004566,control,Delhi,31-40,influencer,1,1,1,1,1,
c004567,control,Pune,31-40,organic,1,0,0,0,0,
c004568,control,Bengaluru,41+,referral,1,0,0,0,0,
c004569,control,Delhi,31-40,organic,1,1,1,0,0,
c004570,control,Mumbai,31-40,influencer,1,0,0,0,0,
c004571,control,Bengaluru,31-40,organic,1,0,0,0,0,
c004572,control,Hyderabad,18-24,organic,1,1,1,0,0,
c004573,control,Mumbai,41+,referral,1,0,0,0,0,
c004574,control,Chennai,31-40,organic,1,1,1,1,0,
c004575,control,Hyderabad,18-24,referral,1,1,1,1,0,
c004576,control,Bengaluru,31-40,paid_social,1,0,0,0,0,
c004577,control,Bengaluru,31-40,organic,1,1,1,0,0,
c004578,control,Hyderabad,18-24,organic,1,1,1,1,0,
c004579,control,Kolkata,41+,paid_social,1,1,1,1,1,
c004580,control,Hyderabad,41+,influencer,1,1,1,1,0,
c004581,control,Mumbai,31-40,paid_social,1,1,1,0,0,
c004582,control,Hyderabad,18-24,paid_social,1,0,0,0,0,
c004583,control,Pune,18-24,email,1,1,1,1,1,
c004584,control,Delhi,31-40,paid_social,1,1,1,1,1,
c004585,control,Kolkata,31-40,email,1,1,0,0,0,doc_upload_failed
c004586,control,Chennai,25-30,organic,1,1,1,1,0,
c004587,control,Hyderabad,41+,referral,1,1,0,0,0,selfie_mismatch
c004588,control,Bengaluru,31-40,organic,1,1,1,1,1,
c004589,control,Bengaluru,25-30,organic,1,1,0,0,0,doc_upload_failed
c004590,control,Bengaluru,25-30,referral,1,1,1,1,0,
c004591,control,Pune,25-30,referral,1,1,0,0,0,doc_upload_failed
c004592,control,Delhi,25-30,paid_social,1,0,0,0,0,
c004593,control,Kolkata,18-24,organic,1,0,0,0,0,
c004594,control,Delhi,25-30,paid_social,1,1,0,0,0,selfie_mismatch
c004595,control,Delhi,25-30,influencer,1,1,0,0,0,user_abandoned
c004596,control,Hyderabad,25-30,paid_social,1,1,1,1,0,
c004597,control,Delhi,31-40,referral,1,0,0,0,0,
c004598,control,Mumbai,18-24,referral,1,1,1,1,0,
c004599,control,Mumbai,25-30,influencer,1,0,0,0,0,
c004600,control,Mumbai,25-30,referral,1,0,0,0,0,
c004601,control,Pune,18-24,organic,1,1,1,1,0,
c004602,control,Mumbai,31-40,email,1,1,1,1,1,
c004603,control,Pune,25-30,referral,1,1,1,1,1,
c004604,control,Delhi,18-24,referral,1,1,1,1,0,
c004605,control,Hyderabad,18-24,paid_social,1,1,1,1,1,
c004606,control,Kolkata,18-24,influencer,1,0,0,0,0,
c004607,control,Kolkata,25-30,influencer,1,0,0,0,0,
c004608,control,Bengaluru,25-30,organic,1,1,1,1,0,
c004609,control,Bengaluru,31-40,organic,1,1,1,1,0,
c004610,control,Mumbai,25-30,email,1,1,0,0,0,doc_upload_failed
c004611,control,Bengaluru,18-24,email,1,1,0,0,0,user_abandoned
c004612,control,Mumbai,25-30,influencer,1,1,1,1,0,
c004613,control,Chennai,18-24,organic,1,0,0,0,0,
c004614,control,Bengaluru,31-40,organic,1,0,0,0,0,
c004615,control,Pune,18-24,organic,1,1,1,1,0,
c004616,control,Bengaluru,25-30,influencer,1,1,1,1,0,
c004617,control,Delhi,18-24,organic,1,0,0,0,0,
c004618,control,Chennai,31-40,organic,1,1,0,0,0,session_timeout
c004619,control,Bengaluru,25-30,influencer,1,1,1,1,0,
c004620,control,Hyderabad,25-30,organic,1,1,1,1,0,
c004621,control,Hyderabad,18-24,paid_social,1,1,1,1,0,
c004622,control,Delhi,25-30,organic,1,1,1,1,1,
c004623,control,Mumbai,31-40,organic,1,1,1,1,0,
c004624,control,Mumbai,25-30,influencer,1,0,0,0,0,
c004625,control,Chennai,31-40,paid_social,1,1,1,1,1,
c004626,control,Bengaluru,31-40,influencer,1,0,0,0,0,
c004627,control,Bengaluru,18-24,organic,1,1,1,1,1,
c004628,control,Mumbai,31-40,influencer,1,1,1,1,1,
c004629,control,Hyderabad,31-40,influencer,1,1,0,0,0,doc_upload_failed
c004630,control,Mumbai,18-24,influencer,1,1,1,1,1,
c004631,control,Bengaluru,18-24,organic,1,1,1,1,1,
c004632,control,Chennai,25-30,paid_social,1,1,1,0,0,
c004633,control,Delhi,18-24,referral,1,1,1,0,0,
c004634,control,Pune,18-24,referral,1,0,0,0,0,
c004635,control,Bengaluru,25-30,paid_social,1,1,0,0,0,selfie_mismatch
c004636,control,Kolkata,18-24,influencer,1,1,1,1,0,
c004637,control,Bengaluru,31-40,paid_social,1,1,0,0,0,user_abandoned
c004638,control,Hyderabad,18-24,influencer,1,0,0,0,0,
c004639,control,Mumbai,18-24,referral,1,0,0,0,0,
c004640,control,Mumbai,18-24,influencer,1,1,0,0,0,session_timeout
c004641,control,Delhi,18-24,email,1,0,0,0,0,
c004642,control,Pune,31-40,organic,1,1,1,1,0,
c004643,control,Mumbai,31-40,email,1,1,0,0,0,session_timeout
c004644,control,Chennai,18-24,referral,1,1,0,0,0,user_abandoned
c004645,control,Bengaluru,41+,paid_social,1,0,0,0,0,
c004646,control,Bengaluru,25-30,paid_social,1,1,1,1,1,
c004647,control,Mumbai,41+,organic,1,1,1,1,0,
c004648,control,Chennai,18-24,referral,1,0,0,0,0,
c004649,control,Pune,25-30,organic,1,1,1,1,1,
c004650,control,Bengaluru,25-30,referral,1,1,1,1,1,
c004651,control,Delhi,18-24,referral,1,1,1,1,1,
c004652,control,Chennai,25-30,referral,1,1,1,1,0,
c004653,control,Bengaluru,25-30,paid_social,1,0,0,0,0,
c004654,control,Pune,18-24,referral,1,1,1,1,1,
c004655,control,Mumbai,41+,influencer,1,0,0,0,0,
c004656,control,Pune,31-40,organic,1,1,1,1,0,
c004657,control,Delhi,18-24,organic,1,1,0,0,0,selfie_mismatch
c004658,control,Delhi,25-30,paid_social,1,0,0,0,0,
c004659,control,Delhi,41+,email,1,0,0,0,0,
c004660,control,Hyderabad,41+,referral,1,0,0,0,0,
c004661,control,Pune,41+,influencer,1,1,1,1,0,
c004662,control,Mumbai,25-30,paid_social,1,1,0,0,0,selfie_mismatch
c004663,control,Chennai,25-30,influencer,1,1,1,0,0,
c004664,control,Hyderabad,31-40,referral,1,1,1,1,1,
c004665,control,Delhi,25-30,paid_social,1,0,0,0,0,
c004666,control,Hyderabad,31-40,paid_social,1,1,1,1,0,
c004667,control,Mumbai,31-40,referral,1,0,0,0,0,
c004668,control,Kolkata,18-24,referral,1,1,1,1,0,
c004669,control,Kolkata,31-40,referral,1,1,1,1,1,
c004670,control,Bengaluru,41+,influencer,1,1,0,0,0,doc_upload_failed
c004671,control,Bengaluru,31-40,email,1,1,1,1,1,
c004672,control,Delhi,18-24,email,1,1,0,0,0,doc_upload_failed
c004673,control,Mumbai,41+,organic,1,1,1,1,1,
c004674,control,Delhi,31-40,referral,1,1,0,0,0,session_timeout
c004675,control,Bengaluru,25-30,email,1,1,1,1,1,
c004676,control,Bengaluru,25-30,influencer,1,1,0,0,0,selfie_mismatch
c004677,control,Mumbai,25-30,email,1,1,1,1,1,
c004678,control,Bengaluru,18-24,referral,1,1,0,0,0,user_abandoned
c004679,control,Bengaluru,25-30,organic,1,1,1,1,0,
c004680,control,Mumbai,25-30,organic,1,1,0,0,0,doc_upload_failed
c004681,control,Kolkata,18-24,paid_social,1,0,0,0,0,
c004682,control,Bengaluru,25-30,influencer,1,1,0,0,0,doc_upload_failed
c004683,control,Mumbai,18-24,email,1,1,1,1,1,
c004684,control,Mumbai,18-24,paid_social,1,1,1,1,0,
c004685,control,Chennai,18-24,organic,1,1,0,0,0,user_abandoned
c004686,control,Bengaluru,18-24,organic,1,1,1,0,0,
c004687,control,Bengaluru,31-40,referral,1,0,0,0,0,
c004688,control,Delhi,18-24,email,1,1,1,0,0,
c004689,control,Bengaluru,25-30,influencer,1,0,0,0,0,
c004690,control,Hyderabad,18-24,paid_social,1,1,0,0,0,user_abandoned
c004691,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c004692,control,Delhi,41+,email,1,0,0,0,0,
c004693,control,Pune,31-40,influencer,1,1,1,1,1,
c004694,control,Bengaluru,18-24,email,1,1,1,1,1,
c004695,control,Bengaluru,31-40,referral,1,1,1,1,0,
c004696,control,Bengaluru,41+,organic,1,1,0,0,0,user_abandoned
c004697,control,Mumbai,18-24,paid_social,1,1,1,1,1,
c004698,control,Bengaluru,25-30,email,1,1,0,0,0,session_timeout
c004699,control,Bengaluru,18-24,referral,1,1,1,1,0,
c004700,control,Bengaluru,31-40,paid_social,1,1,1,1,1,
c004701,control,Bengaluru,18-24,organic,1,0,0,0,0,
c004702,control,Hyderabad,25-30,email,1,1,0,0,0,doc_upload_failed
c004703,control,Delhi,18-24,referral,1,1,1,1,1,
c004704,control,Pune,25-30,influencer,1,1,1,1,0,
c004705,control,Bengaluru,31-40,paid_social,1,1,1,1,0,
c004706,control,Chennai,41+,referral,1,1,1,0,0,
c004707,control,Mumbai,25-30,email,1,1,1,1,1,
c004708,control,Pune,25-30,organic,1,1,1,1,1,
c004709,control,Hyderabad,25-30,influencer,1,1,0,0,0,session_timeout
c004710,control,Mumbai,41+,organic,1,1,1,1,1,
c004711,control,Bengaluru,31-40,paid_social,1,0,0,0,0,
c004712,control,Bengaluru,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c004713,control,Mumbai,31-40,influencer,1,1,0,0,0,selfie_mismatch
c004714,control,Delhi,41+,paid_social,1,1,1,0,0,
c004715,control,Mumbai,18-24,organic,1,1,1,1,0,
c004716,control,Bengaluru,31-40,referral,1,1,1,0,0,
c004717,control,Mumbai,18-24,referral,1,1,0,0,0,doc_upload_failed
c004718,control,Bengaluru,31-40,paid_social,1,1,0,0,0,user_abandoned
c004719,control,Bengaluru,25-30,organic,1,1,1,1,0,
c004720,control,Chennai,18-24,organic,1,1,0,0,0,selfie_mismatch
c004721,control,Delhi,25-30,influencer,1,1,1,1,0,
c004722,control,Mumbai,18-24,organic,1,0,0,0,0,
c004723,control,Mumbai,18-24,email,1,0,0,0,0,
c004724,control,Kolkata,18-24,influencer,1,1,1,1,1,
c004725,control,Bengaluru,25-30,influencer,1,1,1,1,0,
c004726,control,Bengaluru,25-30,organic,1,0,0,0,0,
c004727,control,Bengaluru,25-30,referral,1,0,0,0,0,
c004728,control,Bengaluru,25-30,organic,1,0,0,0,0,
c004729,control,Delhi,25-30,referral,1,1,1,1,0,
c004730,control,Mumbai,31-40,organic,1,0,0,0,0,
c004731,control,Mumbai,25-30,referral,1,1,0,0,0,session_timeout
c004732,control,Delhi,18-24,referral,1,1,1,1,0,
c004733,control,Hyderabad,18-24,influencer,1,1,0,0,0,doc_upload_failed
c004734,control,Hyderabad,25-30,referral,1,1,1,1,0,
c004735,control,Pune,25-30,organic,1,1,1,1,0,
c004736,control,Delhi,18-24,organic,1,1,0,0,0,doc_upload_failed
c004737,control,Kolkata,18-24,referral,1,1,0,0,0,selfie_mismatch
c004738,control,Bengaluru,41+,referral,1,1,0,0,0,selfie_mismatch
c004739,control,Pune,31-40,email,1,1,1,1,0,
c004740,control,Delhi,18-24,influencer,1,0,0,0,0,
c004741,control,Mumbai,18-24,organic,1,1,0,0,0,user_abandoned
c004742,control,Bengaluru,25-30,paid_social,1,1,1,1,0,
c004743,control,Delhi,31-40,referral,1,1,1,1,1,
c004744,control,Mumbai,31-40,paid_social,1,1,1,1,1,
c004745,control,Mumbai,31-40,organic,1,1,1,1,0,
c004746,control,Mumbai,25-30,paid_social,1,1,1,1,0,
c004747,control,Mumbai,25-30,influencer,1,1,1,1,1,
c004748,control,Bengaluru,25-30,paid_social,1,1,1,1,0,
c004749,control,Bengaluru,18-24,referral,1,1,0,0,0,selfie_mismatch
c004750,control,Mumbai,31-40,referral,1,1,1,1,1,
c004751,control,Mumbai,18-24,organic,1,1,0,0,0,selfie_mismatch
c004752,control,Hyderabad,41+,organic,1,1,1,1,1,
c004753,control,Bengaluru,18-24,referral,1,0,0,0,0,
c004754,control,Mumbai,18-24,paid_social,1,1,1,1,0,
c004755,control,Chennai,25-30,referral,1,1,1,0,0,
c004756,control,Hyderabad,18-24,paid_social,1,1,0,0,0,user_abandoned
c004757,control,Bengaluru,31-40,referral,1,1,0,0,0,session_timeout
c004758,control,Bengaluru,25-30,paid_social,1,1,1,1,1,
c004759,control,Pune,18-24,organic,1,1,1,1,1,
c004760,control,Mumbai,31-40,organic,1,1,1,1,1,
c004761,control,Bengaluru,18-24,influencer,1,1,0,0,0,selfie_mismatch
c004762,control,Mumbai,25-30,referral,1,1,0,0,0,selfie_mismatch
c004763,control,Pune,31-40,organic,1,1,1,1,0,
c004764,control,Delhi,18-24,organic,1,0,0,0,0,
c004765,control,Pune,18-24,organic,1,1,1,1,1,
c004766,control,Hyderabad,25-30,referral,1,1,0,0,0,selfie_mismatch
c004767,control,Mumbai,18-24,organic,1,1,1,1,1,
c004768,control,Chennai,25-30,referral,1,1,0,0,0,selfie_mismatch
c004769,control,Bengaluru,25-30,referral,1,0,0,0,0,
c004770,control,Pune,25-30,paid_social,1,1,1,1,1,
c004771,control,Delhi,31-40,organic,1,1,0,0,0,user_abandoned
c004772,control,Pune,25-30,influencer,1,1,1,1,1,
c004773,control,Mumbai,25-30,referral,1,1,1,1,1,
c004774,control,Delhi,31-40,influencer,1,0,0,0,0,
c004775,control,Mumbai,31-40,organic,1,1,0,0,0,selfie_mismatch
c004776,control,Chennai,25-30,organic,1,0,0,0,0,
c004777,control,Hyderabad,31-40,influencer,1,1,1,1,1,
c004778,control,Mumbai,25-30,email,1,0,0,0,0,
c004779,control,Hyderabad,18-24,referral,1,1,1,1,0,
c004780,control,Mumbai,31-40,organic,1,1,1,1,0,
c004781,control,Hyderabad,25-30,referral,1,1,0,0,0,user_abandoned
c004782,control,Pune,31-40,paid_social,1,1,1,1,0,
c004783,control,Chennai,25-30,referral,1,1,1,1,1,
c004784,control,Pune,18-24,referral,1,1,0,0,0,user_abandoned
c004785,control,Delhi,41+,referral,1,1,1,1,0,
c004786,control,Pune,31-40,organic,1,1,1,1,1,
c004787,control,Delhi,31-40,influencer,1,1,1,1,1,
c004788,control,Mumbai,18-24,paid_social,1,0,0,0,0,
c004789,control,Delhi,31-40,organic,1,0,0,0,0,
c004790,control,Bengaluru,18-24,organic,1,1,1,0,0,
c004791,control,Chennai,25-30,paid_social,1,1,0,0,0,selfie_mismatch
c004792,control,Delhi,31-40,paid_social,1,1,1,1,0,
c004793,control,Mumbai,41+,organic,1,1,1,0,0,
c004794,control,Mumbai,25-30,organic,1,1,0,0,0,session_timeout
c004795,control,Chennai,41+,organic,1,0,0,0,0,
c004796,control,Mumbai,18-24,paid_social,1,1,1,1,0,
c004797,control,Chennai,18-24,referral,1,1,1,1,1,
c004798,control,Bengaluru,31-40,organic,1,1,1,1,1,
c004799,control,Hyderabad,25-30,organic,1,1,1,1,0,
c004800,control,Mumbai,31-40,email,1,1,0,0,0,selfie_mismatch
c004801,control,Pune,18-24,influencer,1,0,0,0,0,
c004802,control,Mumbai,18-24,email,1,1,1,1,1,
c004803,control,Bengaluru,25-30,paid_social,1,0,0,0,0,
c004804,control,Delhi,31-40,referral,1,1,1,1,0,
c004805,control,Bengaluru,31-40,organic,1,1,1,1,1,
c004806,control,Hyderabad,31-40,referral,1,1,1,0,0,
c004807,control,Mumbai,18-24,referral,1,1,0,0,0,user_abandoned
c004808,control,Pune,18-24,referral,1,0,0,0,0,
c004809,control,Pune,18-24,referral,1,0,0,0,0,
c004810,control,Mumbai,25-30,email,1,0,0,0,0,
c004811,control,Mumbai,18-24,referral,1,0,0,0,0,
c004812,control,Kolkata,31-40,referral,1,1,0,0,0,session_timeout
c004813,control,Hyderabad,25-30,referral,1,0,0,0,0,
c004814,control,Bengaluru,31-40,referral,1,1,0,0,0,doc_upload_failed
c004815,control,Mumbai,18-24,organic,1,0,0,0,0,
c004816,control,Mumbai,25-30,organic,1,1,0,0,0,session_timeout
c004817,control,Hyderabad,31-40,organic,1,1,1,1,1,
c004818,control,Mumbai,31-40,organic,1,1,1,1,0,
c004819,control,Mumbai,31-40,email,1,1,0,0,0,session_timeout
c004820,control,Bengaluru,18-24,organic,1,0,0,0,0,
c004821,control,Mumbai,25-30,organic,1,1,1,1,1,
c004822,control,Pune,31-40,paid_social,1,1,1,0,0,
c004823,control,Bengaluru,18-24,referral,1,1,1,1,1,
c004824,control,Bengaluru,25-30,referral,1,0,0,0,0,
c004825,control,Bengaluru,25-30,referral,1,1,1,1,0,
c004826,control,Mumbai,31-40,email,1,1,1,1,0,
c004827,control,Hyderabad,31-40,referral,1,0,0,0,0,
c004828,control,Hyderabad,18-24,paid_social,1,1,1,1,1,
c004829,control,Delhi,18-24,referral,1,1,0,0,0,session_timeout
c004830,control,Bengaluru,25-30,organic,1,1,1,1,1,
c004831,control,Delhi,18-24,influencer,1,1,0,0,0,selfie_mismatch
c004832,control,Bengaluru,41+,referral,1,1,1,1,1,
c004833,control,Bengaluru,18-24,paid_social,1,1,1,1,0,
c004834,control,Mumbai,18-24,influencer,1,1,1,0,0,
c004835,control,Pune,18-24,referral,1,1,0,0,0,user_abandoned
c004836,control,Mumbai,31-40,influencer,1,1,1,1,1,
c004837,control,Pune,41+,organic,1,1,1,1,0,
c004838,control,Delhi,25-30,organic,1,1,0,0,0,doc_upload_failed
c004839,control,Delhi,18-24,referral,1,1,1,0,0,
c004840,control,Mumbai,25-30,organic,1,0,0,0,0,
c004841,control,Mumbai,31-40,organic,1,1,1,0,0,
c004842,control,Mumbai,18-24,organic,1,1,1,1,1,
c004843,control,Delhi,18-24,referral,1,1,1,1,1,
c004844,control,Mumbai,25-30,paid_social,1,1,1,1,1,
c004845,control,Delhi,25-30,referral,1,0,0,0,0,
c004846,control,Bengaluru,41+,organic,1,0,0,0,0,
c004847,control,Mumbai,31-40,organic,1,1,1,0,0,
c004848,control,Kolkata,18-24,paid_social,1,1,1,1,0,
c004849,control,Delhi,18-24,organic,1,1,1,1,1,
c004850,control,Bengaluru,18-24,organic,1,0,0,0,0,
c004851,control,Bengaluru,31-40,referral,1,1,1,1,0,
c004852,control,Mumbai,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c004853,control,Hyderabad,25-30,organic,1,1,1,1,1,
c004854,control,Delhi,18-24,email,1,1,1,1,1,
c004855,control,Delhi,18-24,paid_social,1,0,0,0,0,
c004856,control,Delhi,18-24,organic,1,1,1,1,0,
c004857,control,Chennai,18-24,organic,1,0,0,0,0,
c004858,control,Pune,25-30,organic,1,1,0,0,0,doc_upload_failed
c004859,control,Delhi,25-30,referral,1,0,0,0,0,
c004860,control,Delhi,31-40,referral,1,1,1,1,0,
c004861,control,Mumbai,18-24,email,1,1,0,0,0,doc_upload_failed
c004862,control,Mumbai,18-24,influencer,1,0,0,0,0,
c004863,control,Delhi,18-24,organic,1,1,1,1,1,
c004864,control,Mumbai,18-24,paid_social,1,1,0,0,0,selfie_mismatch
c004865,control,Mumbai,18-24,email,1,1,1,0,0,
c004866,control,Hyderabad,25-30,organic,1,0,0,0,0,
c004867,control,Bengaluru,18-24,organic,1,1,0,0,0,selfie_mismatch
c004868,control,Hyderabad,41+,organic,1,1,1,1,1,
c004869,control,Bengaluru,25-30,organic,1,1,1,1,1,
c004870,control,Mumbai,41+,email,1,1,0,0,0,user_abandoned
c004871,control,Mumbai,25-30,email,1,1,1,1,1,
c004872,control,Mumbai,18-24,organic,1,1,0,0,0,doc_upload_failed
c004873,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c004874,control,Bengaluru,18-24,referral,1,1,1,1,1,
c004875,control,Mumbai,41+,organic,1,1,0,0,0,user_abandoned
c004876,control,Bengaluru,41+,paid_social,1,1,1,1,1,
c004877,control,Mumbai,25-30,influencer,1,1,1,1,0,
c004878,control,Chennai,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c004879,control,Mumbai,25-30,influencer,1,1,0,0,0,doc_upload_failed
c004880,control,Delhi,25-30,paid_social,1,0,0,0,0,
c004881,control,Pune,31-40,paid_social,1,0,0,0,0,
c004882,control,Mumbai,31-40,email,1,1,0,0,0,session_timeout
c004883,control,Bengaluru,25-30,organic,1,1,0,0,0,doc_upload_failed
c004884,control,Bengaluru,25-30,referral,1,1,1,1,1,
c004885,control,Pune,18-24,referral,1,0,0,0,0,
c004886,control,Chennai,18-24,referral,1,0,0,0,0,
c004887,control,Hyderabad,31-40,referral,1,1,1,1,0,
c004888,control,Bengaluru,18-24,email,1,1,1,1,1,
c004889,control,Bengaluru,25-30,paid_social,1,1,0,0,0,doc_upload_failed
c004890,control,Hyderabad,18-24,referral,1,0,0,0,0,
c004891,control,Mumbai,25-30,organic,1,1,1,1,1,
c004892,control,Pune,18-24,organic,1,1,1,1,0,
c004893,control,Delhi,25-30,email,1,1,1,1,1,
c004894,control,Delhi,18-24,referral,1,1,0,0,0,selfie_mismatch
c004895,control,Bengaluru,18-24,referral,1,1,1,1,1,
c004896,control,Chennai,18-24,email,1,0,0,0,0,
c004897,control,Bengaluru,25-30,paid_social,1,1,1,1,1,
c004898,control,Mumbai,41+,referral,1,1,1,0,0,
c004899,control,Delhi,31-40,influencer,1,0,0,0,0,
c004900,control,Delhi,18-24,organic,1,1,1,1,1,
c004901,control,Hyderabad,18-24,organic,1,0,0,0,0,
c004902,control,Bengaluru,31-40,referral,1,0,0,0,0,
c004903,control,Chennai,25-30,paid_social,1,1,1,1,0,
c004904,control,Delhi,18-24,influencer,1,1,0,0,0,selfie_mismatch
c004905,control,Mumbai,18-24,organic,1,0,0,0,0,
c004906,control,Chennai,25-30,referral,1,1,1,1,1,
c004907,control,Chennai,31-40,referral,1,0,0,0,0,
c004908,control,Delhi,18-24,organic,1,1,0,0,0,user_abandoned
c004909,control,Hyderabad,18-24,organic,1,1,0,0,0,user_abandoned
c004910,control,Mumbai,31-40,paid_social,1,1,1,1,1,
c004911,control,Pune,18-24,organic,1,1,0,0,0,session_timeout
c004912,control,Chennai,25-30,referral,1,0,0,0,0,
c004913,control,Delhi,31-40,organic,1,1,0,0,0,user_abandoned
c004914,control,Mumbai,25-30,referral,1,1,1,1,0,
c004915,control,Chennai,25-30,influencer,1,1,1,0,0,
c004916,control,Chennai,25-30,paid_social,1,1,0,0,0,session_timeout
c004917,control,Chennai,18-24,paid_social,1,1,1,1,0,
c004918,control,Chennai,18-24,influencer,1,1,1,0,0,
c004919,control,Bengaluru,31-40,influencer,1,1,1,1,0,
c004920,control,Bengaluru,25-30,organic,1,1,0,0,0,session_timeout
c004921,control,Kolkata,25-30,referral,1,1,0,0,0,doc_upload_failed
c004922,control,Delhi,25-30,referral,1,1,0,0,0,doc_upload_failed
c004923,control,Delhi,31-40,referral,1,1,1,1,1,
c004924,control,Mumbai,25-30,organic,1,1,0,0,0,user_abandoned
c004925,control,Chennai,18-24,organic,1,0,0,0,0,
c004926,control,Bengaluru,18-24,referral,1,1,0,0,0,selfie_mismatch
c004927,control,Chennai,31-40,organic,1,0,0,0,0,
c004928,control,Mumbai,31-40,organic,1,1,0,0,0,doc_upload_failed
c004929,control,Bengaluru,18-24,referral,1,1,0,0,0,session_timeout
c004930,control,Delhi,31-40,referral,1,1,0,0,0,selfie_mismatch
c004931,control,Bengaluru,18-24,organic,1,1,1,1,0,
c004932,control,Bengaluru,25-30,referral,1,1,1,0,0,
c004933,control,Bengaluru,18-24,paid_social,1,1,1,1,1,
c004934,control,Mumbai,41+,referral,1,1,0,0,0,doc_upload_failed
c004935,control,Delhi,25-30,referral,1,0,0,0,0,
c004936,control,Bengaluru,41+,influencer,1,1,1,1,1,
c004937,control,Delhi,18-24,email,1,1,1,1,1,
c004938,control,Chennai,25-30,organic,1,0,0,0,0,
c004939,control,Chennai,31-40,influencer,1,1,1,1,1,
c004940,control,Delhi,31-40,paid_social,1,0,0,0,0,
c004941,control,Mumbai,31-40,paid_social,1,1,0,0,0,doc_upload_failed
c004942,control,Bengaluru,41+,organic,1,1,1,1,0,
c004943,control,Chennai,41+,referral,1,1,0,0,0,user_abandoned
c004944,control,Kolkata,31-40,organic,1,1,0,0,0,user_abandoned
c004945,control,Chennai,18-24,paid_social,1,1,1,1,0,
c004946,control,Mumbai,25-30,referral,1,1,1,0,0,
c004947,control,Bengaluru,18-24,influencer,1,1,1,1,0,
c004948,control,Bengaluru,18-24,influencer,1,1,1,1,0,
c004949,control,Bengaluru,31-40,paid_social,1,1,0,0,0,session_timeout
c004950,control,Mumbai,31-40,paid_social,1,1,1,1,1,
c004951,control,Hyderabad,31-40,referral,1,1,1,1,1,
c004952,control,Mumbai,18-24,referral,1,0,0,0,0,
c004953,control,Mumbai,41+,influencer,1,0,0,0,0,
c004954,control,Pune,25-30,paid_social,1,1,0,0,0,selfie_mismatch
c004955,control,Delhi,31-40,referral,1,1,1,1,0,
c004956,control,Pune,31-40,organic,1,0,0,0,0,
c004957,control,Mumbai,31-40,organic,1,1,0,0,0,selfie_mismatch
c004958,control,Mumbai,31-40,referral,1,1,0,0,0,doc_upload_failed
c004959,control,Hyderabad,18-24,referral,1,1,1,1,0,
c004960,control,Kolkata,31-40,paid_social,1,1,1,1,1,
c004961,control,Pune,25-30,referral,1,1,1,1,0,
c004962,control,Delhi,25-30,referral,1,0,0,0,0,
c004963,control,Chennai,31-40,referral,1,1,0,0,0,doc_upload_failed
c004964,control,Bengaluru,25-30,paid_social,1,1,0,0,0,selfie_mismatch
c004965,control,Delhi,25-30,referral,1,1,1,1,0,
c004966,control,Delhi,25-30,paid_social,1,1,1,1,0,
c004967,control,Delhi,31-40,referral,1,0,0,0,0,
c004968,control,Delhi,18-24,influencer,1,1,1,1,0,
c004969,control,Hyderabad,31-40,email,1,1,1,1,0,
c004970,control,Mumbai,41+,organic,1,0,0,0,0,
c004971,control,Hyderabad,31-40,organic,1,1,1,1,0,
c004972,control,Pune,25-30,organic,1,1,1,1,0,
c004973,control,Kolkata,25-30,organic,1,1,1,0,0,
c004974,control,Bengaluru,18-24,paid_social,1,1,1,1,1,
c004975,control,Pune,18-24,organic,1,1,1,1,0,
c004976,control,Delhi,31-40,referral,1,1,0,0,0,user_abandoned
c004977,control,Bengaluru,25-30,paid_social,1,1,1,1,1,
c004978,control,Bengaluru,31-40,referral,1,1,0,0,0,selfie_mismatch
c004979,control,Mumbai,31-40,paid_social,1,1,1,1,1,
c004980,control,Delhi,31-40,referral,1,1,1,1,1,
c004981,control,Delhi,31-40,paid_social,1,1,0,0,0,doc_upload_failed
c004982,control,Bengaluru,18-24,organic,1,1,1,1,1,
c004983,control,Hyderabad,31-40,influencer,1,1,1,1,1,
c004984,control,Chennai,25-30,organic,1,1,1,1,1,
c004985,control,Mumbai,41+,paid_social,1,0,0,0,0,
c004986,control,Chennai,31-40,referral,1,1,1,1,1,
c004987,control,Delhi,31-40,email,1,1,1,0,0,
